,Neighborhood,N_Lat,N_Lng,Venue,V_Lti,V_Lng,Venue_Category
1456,East Village,40.727846777270244,-73.98222616506416,Fabulous Fanny's,40.7285359500563,-73.98564896998039,Thrift / Vintage Store
1457,East Village,40.727846777270244,-73.98222616506416,Foxface,40.727666,-73.985709,Sandwich Place
1458,East Village,40.727846777270244,-73.98222616506416,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
1459,East Village,40.727846777270244,-73.98222616506416,C & B Cafe,40.725122,-73.981602,Café
1460,East Village,40.727846777270244,-73.98222616506416,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
1461,East Village,40.727846777270244,-73.98222616506416,The Roost,40.72908444877913,-73.9786384670417,Bar
1462,East Village,40.727846777270244,-73.98222616506416,Medan Pasar,40.726575,-73.985108,Malay Restaurant
1463,East Village,40.727846777270244,-73.98222616506416,Tompkins Square Park,40.72635671253812,-73.98232284448763,Park
1464,East Village,40.727846777270244,-73.98222616506416,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
1465,East Village,40.727846777270244,-73.98222616506416,Ace of Cuts Barber Shop,40.72506707545453,-73.98297806787323,Salon / Barbershop
1466,East Village,40.727846777270244,-73.98222616506416,TabeTomo,40.72688545881415,-73.98292005947884,Ramen Restaurant
1467,East Village,40.727846777270244,-73.98222616506416,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
1468,East Village,40.727846777270244,-73.98222616506416,Stuffed Ice Cream,40.72795867634158,-73.98516172488618,Ice Cream Shop
1469,East Village,40.727846777270244,-73.98222616506416,Sakaya,40.72880976144873,-73.98628727614121,Food & Drink Shop
1470,East Village,40.727846777270244,-73.98222616506416,Momofuku Noodle Bar,40.72913330681598,-73.98426514558433,Ramen Restaurant
1471,East Village,40.727846777270244,-73.98222616506416,East Village Social (EVS),40.726897995553685,-73.98364076226777,Bar
1472,East Village,40.727846777270244,-73.98222616506416,East Village Books,40.72737410986738,-73.98466961720919,Used Bookstore
1473,East Village,40.727846777270244,-73.98222616506416,Tacos Cuautla Morelos,40.727463069903365,-73.98306930735022,Mexican Restaurant
1474,East Village,40.727846777270244,-73.98222616506416,Hawa Smoothies & Bubble Tea,40.7309500878534,-73.98154476078437,Juice Bar
1475,East Village,40.727846777270244,-73.98222616506416,Creative Little Garden,40.724762131182715,-73.98247982553104,Garden
1476,East Village,40.727846777270244,-73.98222616506416,Banh Mi Zon,40.725771,-73.984462,Vietnamese Restaurant
1477,East Village,40.727846777270244,-73.98222616506416,Honest Chops,40.72880655741807,-73.98628403433696,Butcher
1478,East Village,40.727846777270244,-73.98222616506416,Unleashed Spa & Self Pet Wash,40.72898350553641,-73.97837999679263,Pet Service
1479,East Village,40.727846777270244,-73.98222616506416,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
1480,East Village,40.727846777270244,-73.98222616506416,The Sock Man,40.72724250629786,-73.98461580276488,Clothing Store
1481,East Village,40.727846777270244,-73.98222616506416,Abraço,40.72724250629786,-73.98609906435013,Coffee Shop
1482,East Village,40.727846777270244,-73.98222616506416,El Camion Cantina,40.72914507368678,-73.98125906835013,Mexican Restaurant
1483,East Village,40.727846777270244,-73.98222616506416,The Organic Grill,40.72730639903927,-73.98553941187882,Vegetarian / Vegan Restaurant
1484,East Village,40.727846777270244,-73.98222616506416,Ladybird,40.72651436911113,-73.98466888002645,Vegetarian / Vegan Restaurant
1485,East Village,40.727846777270244,-73.98222616506416,Juicy Lucy's,40.72528433458126,-73.98418295577608,Juice Bar
1486,East Village,40.727846777270244,-73.98222616506416,Dua Kafe,40.730015,-73.9796,Bistro
1487,East Village,40.727846777270244,-73.98222616506416,Kindred,40.726476,-73.986596,Wine Bar
1488,East Village,40.727846777270244,-73.98222616506416,Au Za'atar,40.72909163920429,-73.98136338978036,Middle Eastern Restaurant
1489,East Village,40.727846777270244,-73.98222616506416,Setsugekka,40.72732480235612,-73.98656073337538,Tea Room
1490,East Village,40.727846777270244,-73.98222616506416,Takahachi,40.72532958379632,-73.98417469218651,Sushi Restaurant
1491,East Village,40.727846777270244,-73.98222616506416,Trader Joe's,40.7308276,-73.9809552,Grocery Store
1492,East Village,40.727846777270244,-73.98222616506416,Taverna Kyclades,40.731354,-73.983021,Greek Restaurant
1493,East Village,40.727846777270244,-73.98222616506416,Santa Barbara Bodega,40.728166,-73.979039,Deli / Bodega
1494,Lower East Side,40.71780674892765,-73.98089031999291,Spoke Art NYC,40.71839474548904,-73.98284352723249,Art Gallery
1495,Lower East Side,40.71780674892765,-73.98089031999291,Stanton Street Yoga,40.71990787398364,-73.98311496524775,Yoga Studio
1496,Lower East Side,40.71780674892765,-73.98089031999291,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
1497,Lower East Side,40.71780674892765,-73.98089031999291,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
1498,Lower East Side,40.71780674892765,-73.98089031999291,Rainbow Shoe Repair Plus,40.71775454092965,-73.98542987985816,Shoe Store
1499,Lower East Side,40.71780674892765,-73.98089031999291,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
1500,Lower East Side,40.71780674892765,-73.98089031999291,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
1501,Lower East Side,40.71780674892765,-73.98089031999291,Mashbill Wine & Spirits,40.721316720473894,-73.98087544985937,Wine Shop
1502,Lower East Side,40.71780674892765,-73.98089031999291,Tramezzini,40.721058,-73.983506,Sandwich Place
1503,Lower East Side,40.71780674892765,-73.98089031999291,Pause Cafe,40.72126434115774,-73.98397998480097,Juice Bar
1504,Lower East Side,40.71780674892765,-73.98089031999291,Caveat,40.7206547383852,-73.98433786083848,Performing Arts Venue
1505,Lower East Side,40.71780674892765,-73.98089031999291,Ludlow Garage Inc,40.72037930447629,-73.9835710674718,Auto Workshop
1506,Lower East Side,40.71780674892765,-73.98089031999291,Balvanera,40.720547,-73.985399,Argentinian Restaurant
1507,Lower East Side,40.71780674892765,-73.98089031999291,BigA,40.721326,-73.98404,Pizza Place
1508,Lower East Side,40.71780674892765,-73.98089031999291,Black Crescent,40.719093475013864,-73.98503746549146,Cocktail Bar
1509,Lower East Side,40.71780674892765,-73.98089031999291,Clinton St. Baking Co. & Restaurant,40.721385402295766,-73.98394925545875,Bakery
1510,Lower East Side,40.71780674892765,-73.98089031999291,Laura & Melinda,40.71927597658017,-73.98556495235172,Tailor Shop
1511,Lower East Side,40.71780674892765,-73.98089031999291,Azasu,40.719627714039376,-73.98480299175428,Japanese Restaurant
1512,Lower East Side,40.71780674892765,-73.98089031999291,Davelle,40.718613935172186,-73.98635041853979,Café
1513,Lower East Side,40.71780674892765,-73.98089031999291,Koneko,40.720534350589254,-73.98434113175107,Pet Café
1514,Lower East Side,40.71780674892765,-73.98089031999291,Lot-Less,40.71863239953087,-73.98530691004318,Department Store
1515,Lower East Side,40.71780674892765,-73.98089031999291,Paul Taylor Dance Company,40.71409017780949,-73.98020344773167,Dance Studio
1516,Lower East Side,40.71780674892765,-73.98089031999291,OST Cafe,40.714652596984465,-73.98219131531091,Café
1517,Lower East Side,40.71780674892765,-73.98089031999291,Abrons Arts Center,40.71514694987578,-73.98368489543543,Art Gallery
1518,Lower East Side,40.71780674892765,-73.98089031999291,El Maguey y La Tuna,40.721169896738566,-73.98283868782266,Mexican Restaurant
1519,Lower East Side,40.71780674892765,-73.98089031999291,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
1520,Lower East Side,40.71780674892765,-73.98089031999291,Heaven's Hot Bagel,40.721396368582816,-73.9843288064003,Bagel Shop
1521,Lower East Side,40.71780674892765,-73.98089031999291,Nuyorican Poets Cafe,40.7221253176312,-73.98172401003714,Theater
1522,Lower East Side,40.71780674892765,-73.98089031999291,Zafi's,40.71486894526149,-73.98289908031894,Diner
1523,Lower East Side,40.71780674892765,-73.98089031999291,Moishe's Bakery,40.714581397158696,-73.98182855813101,Bakery
1524,Lower East Side,40.71780674892765,-73.98089031999291,Wa Lung Kitchen,40.71409854245855,-73.98008618412346,Chinese Restaurant
1525,Lower East Side,40.71780674892765,-73.98089031999291,Cozy Food Corp.,40.71387228056119,-73.97977232097747,Sandwich Place
1526,Lower East Side,40.71780674892765,-73.98089031999291,A-1 Pizza,40.714503236683804,-73.98166194029804,Pizza Place
1527,Lower East Side,40.71780674892765,-73.98089031999291,CVS pharmacy,40.714581721806205,-73.98178639660141,Pharmacy
1528,Lower East Side,40.71780674892765,-73.98089031999291,East Side Glatt,40.71489715576172,-73.98265838623047,Butcher
1529,Lower East Side,40.71780674892765,-73.98089031999291,MTA Bus - E Broadway & Grand St (M14A),40.714857307145174,-73.98287862450945,Bus Stop
1530,Lower East Side,40.71780674892765,-73.98089031999291,E-flux,40.714483,-73.982479,Art Gallery
1531,Lower East Side,40.71780674892765,-73.98089031999291,Grand St Food,40.713840999999995,-73.98044,Deli / Bodega
1532,Lower East Side,40.71780674892765,-73.98089031999291,Henry M. Jackson Playground,40.7135825044788,-73.98108809988025,Playground
1533,Tribeca,40.721521967443216,-74.01068328559087,Pier 26 - Hudson River Park,40.72094711352765,-74.0129479765892,Park
1534,Tribeca,40.721521967443216,-74.01068328559087,Verve Wine,40.7214149307276,-74.01011697942397,Wine Shop
1535,Tribeca,40.721521967443216,-74.01068328559087,Locanda Verde,40.719981,-74.010002,Italian Restaurant
1536,Tribeca,40.721521967443216,-74.01068328559087,Flywheel Sports,40.72192,-74.00969,Cycle Studio
1537,Tribeca,40.721521967443216,-74.01068328559087,Interlude Cafe,40.721168186303004,-74.00842838880368,Café
1538,Tribeca,40.721521967443216,-74.01068328559087,Wisefish Poké,40.72180471177934,-74.00990473197615,Poke Place
1539,Tribeca,40.721521967443216,-74.01068328559087,Shibui Spa,40.719913006252725,-74.01027510235791,Spa
1540,Tribeca,40.721521967443216,-74.01068328559087,Greenwich Hotel,40.71987580077512,-74.00994926691055,Hotel
1541,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 - Hudson River Park,40.72019260471762,-74.01295032920208,Park
1542,Tribeca,40.721521967443216,-74.01068328559087,Wolfgang's Steakhouse,40.7212523742067,-74.01009900910319,Steakhouse
1543,Tribeca,40.721521967443216,-74.01068328559087,Sushi Azabu,40.72235543459842,-74.00974954506063,Sushi Restaurant
1544,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Film Center,40.71960372705133,-74.01027284346776,Indie Theater
1545,Tribeca,40.721521967443216,-74.01068328559087,Smith & Mills,40.720088623166546,-74.00987583373329,American Restaurant
1546,Tribeca,40.721521967443216,-74.01068328559087,Yoga Vida,40.722849818379636,-74.01069167321107,Yoga Studio
1547,Tribeca,40.721521967443216,-74.01068328559087,sweetgreen,40.721335334514734,-74.00970108342335,Salad Place
1548,Tribeca,40.721521967443216,-74.01068328559087,Bubby's,40.719932193721725,-74.00857160255461,American Restaurant
1549,Tribeca,40.721521967443216,-74.01068328559087,Hudson Wine And Spirits,40.722012826008644,-74.00820486879545,Wine Shop
1550,Tribeca,40.721521967443216,-74.01068328559087,TriBeCa Spa of Tranquility,40.723814413576584,-74.00950833816772,Spa
1551,Tribeca,40.721521967443216,-74.01068328559087,Thom Browne,40.71925699425601,-74.00838913928574,Men's Store
1552,Tribeca,40.721521967443216,-74.01068328559087,The Greek,40.72369353202312,-74.00959789834022,Greek Restaurant
1553,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Playground,40.71999594614378,-74.01293785952063,Playground
1554,Tribeca,40.721521967443216,-74.01068328559087,Issey Miyake,40.719936428425854,-74.00874234292073,Boutique
1555,Tribeca,40.721521967443216,-74.01068328559087,Soulcycle Outdoors Tribeca Rooftop,40.72337,-74.009003,Gym / Fitness Center
1556,Tribeca,40.721521967443216,-74.01068328559087,Tamarind TriBeCa,40.71921117375622,-74.00872657957527,Indian Restaurant
1557,Tribeca,40.721521967443216,-74.01068328559087,Imagine Swimming - Tribeca Flagship,40.71915935893815,-74.01074147959824,Gym Pool
1558,Tribeca,40.721521967443216,-74.01068328559087,Estancia 460,40.72376130224121,-74.00957228177408,Argentinian Restaurant
1559,Tribeca,40.721521967443216,-74.01068328559087,Big City Fishing @ Hudson River Park,40.72038808151,-74.01322156190872,River
1560,Tribeca,40.721521967443216,-74.01068328559087,Terroir,40.71875173530803,-74.0101154077084,Wine Bar
1561,Tribeca,40.721521967443216,-74.01068328559087,Noted Tribeca,40.71965653872075,-74.00862527149914,Cocktail Bar
1562,Tribeca,40.721521967443216,-74.01068328559087,Jungsik,40.718694630954566,-74.00906972656956,Korean Restaurant
1563,Tribeca,40.721521967443216,-74.01068328559087,Brandy Library,40.719952,-74.007412,Whisky Bar
1564,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Beach Volleyball,40.72037995010057,-74.01486039161682,Volleyball Court
1565,Tribeca,40.721521967443216,-74.01068328559087,Euphoria Spa NYC,40.71876539928061,-74.00985776736104,Spa
1566,Tribeca,40.721521967443216,-74.01068328559087,Greca,40.724110519643496,-74.01033134340794,Greek Restaurant
1567,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Skate Plaza,40.71975334681898,-74.0126978460811,Skate Park
1568,Tribeca,40.721521967443216,-74.01068328559087,Yves,40.720168533106396,-74.00996536016464,New American Restaurant
1569,Tribeca,40.721521967443216,-74.01068328559087,Maman,40.72395731558447,-74.0079331209859,Café
1570,Tribeca,40.721521967443216,-74.01068328559087,American Cut,40.71915,-74.00994,Steakhouse
1571,Tribeca,40.721521967443216,-74.01068328559087,Spring Studios,40.72091513513113,-74.00620692903254,Event Space
1572,Tribeca,40.721521967443216,-74.01068328559087,Kaffe 1668,40.72084943226936,-74.01001528573674,Coffee Shop
1573,Tribeca,40.721521967443216,-74.01068328559087,DOGPOUND,40.724496417243046,-74.00902589928198,Gym
1574,Tribeca,40.721521967443216,-74.01068328559087,West Side Promenade,40.72519763613353,-74.0117597579956,Scenic Lookout
1575,Tribeca,40.721521967443216,-74.01068328559087,Pier 25 Mini Golf,40.72029228991966,-74.01409636131919,Mini Golf
1576,Tribeca,40.721521967443216,-74.01068328559087,Muse Paintbar,40.71770052447933,-74.01054908193836,Art Gallery
1577,Tribeca,40.721521967443216,-74.01068328559087,Gotan,40.719217148322926,-74.00664210319519,Café
1578,Tribeca,40.721521967443216,-74.01068328559087,Terra Wine Bar,40.7192683,-74.0065046,Wine Bar
1579,Tribeca,40.721521967443216,-74.01068328559087,Shinola Flagship Tribeca,40.71935923518359,-74.00949610220019,Men's Store
1580,Tribeca,40.721521967443216,-74.01068328559087,Arlo SoHo,40.7244913,-74.0079651,Hotel
1581,Tribeca,40.721521967443216,-74.01068328559087,Sweet Lily,40.71914305111835,-74.00653736323514,Spa
1582,Tribeca,40.721521967443216,-74.01068328559087,Pier 34,40.724710076385676,-74.01181478426092,Scenic Lookout
1583,Tribeca,40.721521967443216,-74.01068328559087,Pepolino,40.72091120041498,-74.00515242264551,Italian Restaurant
1584,Tribeca,40.721521967443216,-74.01068328559087,Canal Park,40.725293776611004,-74.01054456631638,Park
1585,Tribeca,40.721521967443216,-74.01068328559087,Washington Market Park,40.71704598853704,-74.01109457015991,Playground
1586,Tribeca,40.721521967443216,-74.01068328559087,Hudson River Park Basketball Court,40.71876291567449,-74.01298522707998,Basketball Court
1587,Tribeca,40.721521967443216,-74.01068328559087,Grand Banks,40.720300290100276,-74.01602651928121,Seafood Restaurant
1588,Tribeca,40.721521967443216,-74.01068328559087,Playing Mantis,40.71986531739122,-74.00764214097352,Toy / Game Store
1589,Tribeca,40.721521967443216,-74.01068328559087,Laughing Man Coffee & Tea,40.7173944529165,-74.01010324607125,Coffee Shop
1590,Tribeca,40.721521967443216,-74.01068328559087,NYC Social Sports Club - Pier 25,40.72045313274981,-74.015616774559,Soccer Field
1591,Tribeca,40.721521967443216,-74.01068328559087,Barbarian Group - NYC,40.720263411904526,-74.00596081963769,Office
1592,Tribeca,40.721521967443216,-74.01068328559087,Arlo Rooftop Bar,40.724390715292664,-74.00799047618538,Roof Deck
1593,Tribeca,40.721521967443216,-74.01068328559087,J.Crew,40.717350930983535,-74.00882542133331,Clothing Store
1594,Tribeca,40.721521967443216,-74.01068328559087,Maman,40.71897320131639,-74.00626391172409,French Restaurant
1595,Tribeca,40.721521967443216,-74.01068328559087,Barry's Bootcamp,40.721128035611365,-74.00539755821228,Gym / Fitness Center
1596,Tribeca,40.721521967443216,-74.01068328559087,Scalini Fedeli,40.71722617263501,-74.00943297013102,Italian Restaurant
1597,Tribeca,40.721521967443216,-74.01068328559087,Walker's,40.71980919292731,-74.00685377052856,Burger Joint
1598,Tribeca,40.721521967443216,-74.01068328559087,Zutto Japanese American Pub,40.7185655837561,-74.00891273768076,Noodle House
1599,Tribeca,40.721521967443216,-74.01068328559087,Bâtard,40.719624,-74.005788,Modern European Restaurant
1600,Tribeca,40.721521967443216,-74.01068328559087,Frenchette,40.719596,-74.005786,French Restaurant
1601,Tribeca,40.721521967443216,-74.01068328559087,Basketball Courts @ Hudson River Park,40.72562447832109,-74.01153681738498,Basketball Court
1602,Tribeca,40.721521967443216,-74.01068328559087,Ear Inn,40.725907,-74.009451,Pub
1603,Tribeca,40.721521967443216,-74.01068328559087,Grandaisy Bakery,40.7200760835469,-74.00565061546854,Bakery
1604,Tribeca,40.721521967443216,-74.01068328559087,Duane Park,40.71717275801168,-74.00932869125117,Park
1605,Tribeca,40.721521967443216,-74.01068328559087,Stuyvesant High School,40.717608879529976,-74.01320281198944,High School
1606,Tribeca,40.721521967443216,-74.01068328559087,Tribeca Skate Park,40.719432436121856,-74.01270358433756,Skate Park
1607,Tribeca,40.721521967443216,-74.01068328559087,Tutto Il Giorno Tribeca,40.71865547863606,-74.006215076712,Italian Restaurant
1608,Tribeca,40.721521967443216,-74.01068328559087,Theater Bar,40.71868815941004,-74.00629951179519,Cocktail Bar
1609,Tribeca,40.721521967443216,-74.01068328559087,Rafiqi's Halal Food,40.71771415213377,-74.0136733472028,Food Truck
1610,Little Italy,40.71932379395907,-73.99730467208073,La Compagnie des Vins Surnaturels,40.720447943059405,-73.9979693380989,Wine Bar
1611,Little Italy,40.71932379395907,-73.99730467208073,Hair Toto Group,40.71862896859177,-73.9995930107727,Salon / Barbershop
1612,Little Italy,40.71932379395907,-73.99730467208073,Thai Diner,40.720739,-73.995631,Thai Restaurant
1613,Little Italy,40.71932379395907,-73.99730467208073,Saigon Vietnamese Sandwich Deli,40.72008468921707,-73.99574823660616,Sandwich Place
1614,Little Italy,40.71932379395907,-73.99730467208073,Despaña,40.72114442373172,-73.99796266127038,Spanish Restaurant
1615,Little Italy,40.71932379395907,-73.99730467208073,The Tyger,40.718835,-73.99948,Asian Restaurant
1616,Little Italy,40.71932379395907,-73.99730467208073,The Color House,40.72044901262941,-73.99879812140958,Design Studio
1617,Little Italy,40.71932379395907,-73.99730467208073,sweetgreen,40.7211844,-73.9971105,Salad Place
1618,Little Italy,40.71932379395907,-73.99730467208073,Despaña Vinos,40.72099430928725,-73.99788785263247,Wine Shop
1619,Little Italy,40.71932379395907,-73.99730467208073,M'o Gelato,40.720695,-73.996622,Ice Cream Shop
1620,Little Italy,40.71932379395907,-73.99730467208073,La Bella Ferrara,40.71744962394581,-73.99837323694786,Bakery
1621,Little Italy,40.71932379395907,-73.99730467208073,Manero’s Pizza,40.717627,-73.99847199999999,Pizza Place
1622,Little Italy,40.71932379395907,-73.99730467208073,American Two Shot,40.72034401126167,-73.99972427347925,Women's Store
1623,Little Italy,40.71932379395907,-73.99730467208073,Maman,40.720222,-73.998327,Café
1624,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.72074246031966,-73.99522619851668,Noodle House
1625,Little Italy,40.71932379395907,-73.99730467208073,Yi Ji Shi Mo Noodle Corp,40.7182541242483,-73.99593030303214,Chinese Restaurant
1626,Little Italy,40.71932379395907,-73.99730467208073,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
1627,Little Italy,40.71932379395907,-73.99730467208073,Saturdays NYC,40.720746,-73.999346,Clothing Store
1628,Little Italy,40.71932379395907,-73.99730467208073,Singapore Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,Snack Place
1629,Little Italy,40.71932379395907,-73.99730467208073,19 Cleveland,40.72160778167724,-73.99724900722504,Mediterranean Restaurant
1630,Little Italy,40.71932379395907,-73.99730467208073,Bibble & Sip,40.7180245169494,-73.99756154835737,Dessert Shop
1631,Little Italy,40.71932379395907,-73.99730467208073,Tomiño,40.71927224610159,-73.99709153941178,Wine Bar
1632,Little Italy,40.71932379395907,-73.99730467208073,The Garret,40.71975673135888,-73.99501026337138,Cocktail Bar
1633,Little Italy,40.71932379395907,-73.99730467208073,Pasquale Jones,40.7210784,-73.9967554,Pizza Place
1634,Little Italy,40.71932379395907,-73.99730467208073,Five Points Academy,40.71956613944412,-73.99981894110421,Martial Arts School
1635,Little Italy,40.71932379395907,-73.99730467208073,No. 6 Store,40.720197032568976,-73.99765181042584,Shoe Store
1636,Little Italy,40.71932379395907,-73.99730467208073,Stick With Me,40.721304,-73.995474,Chocolate Shop
1637,Little Italy,40.71932379395907,-73.99730467208073,Banh Mi Saigon,40.71922381041704,-73.99672635548782,Sandwich Place
1638,Little Italy,40.71932379395907,-73.99730467208073,Mulberry Iconic Magazines,40.72114011227856,-73.99654874369917,Newsstand
1639,Little Italy,40.71932379395907,-73.99730467208073,Quan Sushi,40.72032290661409,-73.99625708634245,Sushi Restaurant
1640,Little Italy,40.71932379395907,-73.99730467208073,Champion Pizza,40.721637542248196,-73.99747002195814,Pizza Place
1641,Little Italy,40.71932379395907,-73.99730467208073,Eileen's Special Cheesecake,40.72159493364086,-73.99749153217225,Bakery
1642,Little Italy,40.71932379395907,-73.99730467208073,Kam Hing Coffee Shop 金興,40.71801668499095,-73.99920951068383,Coffee Shop
1643,Little Italy,40.71932379395907,-73.99730467208073,Museum of Chinese in America (MOCA),40.71936148321417,-73.99908632040024,History Museum
1644,Little Italy,40.71932379395907,-73.99730467208073,Milk & Cream Cereal Bar,40.71950256062705,-73.99629715783664,Ice Cream Shop
1645,Little Italy,40.71932379395907,-73.99730467208073,Manna House Bakery,40.71810108107618,-73.99694830939923,Bakery
1646,Little Italy,40.71932379395907,-73.99730467208073,The Chai Spot,40.71943693782516,-73.99618510772193,Tea Room
1647,Little Italy,40.71932379395907,-73.99730467208073,Devachan Salon and Deva Spa,40.7212401,-73.9990059,Salon / Barbershop
1648,Little Italy,40.71932379395907,-73.99730467208073,Canal Body Work Inc.,40.717665000000004,-73.999104,Massage Studio
1649,Little Italy,40.71932379395907,-73.99730467208073,Outdoor Voices,40.72049,-73.998024,Clothing Store
1650,Little Italy,40.71932379395907,-73.99730467208073,May Wah Vegetarian Market,40.718581585734306,-73.99943664165114,Grocery Store
1651,Little Italy,40.71932379395907,-73.99730467208073,Wine Therapy,40.720938728207216,-73.99490063730431,Wine Shop
1652,Little Italy,40.71932379395907,-73.99730467208073,Blick Art Materials,40.719506401362786,-73.9999434822264,Arts & Crafts Store
1653,Little Italy,40.71932379395907,-73.99730467208073,La Esquina,40.72159769818963,-73.99747136388419,Mexican Restaurant
1654,Little Italy,40.71932379395907,-73.99730467208073,Parisi Bakery Delicatessen,40.721091,-73.995596,Sandwich Place
1655,Little Italy,40.71932379395907,-73.99730467208073,CAVA,40.72192791798716,-73.99651188343245,Mediterranean Restaurant
1656,Little Italy,40.71932379395907,-73.99730467208073,Zooba,40.721251,-73.997292,Egyptian Restaurant
1657,Little Italy,40.71932379395907,-73.99730467208073,Café Integral,40.72037154061112,-73.99504775460237,Coffee Shop
1658,Little Italy,40.71932379395907,-73.99730467208073,Spring Café,40.717857,-74.0002,Café
1659,Little Italy,40.71932379395907,-73.99730467208073,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,Falafel Restaurant
1660,Little Italy,40.71932379395907,-73.99730467208073,Le Botaniste,40.720544695755194,-74.00013783329237,Vegetarian / Vegan Restaurant
1661,Little Italy,40.71932379395907,-73.99730467208073,citizenM Bowery,40.720599497806894,-73.99357438087463,Hotel
1662,Little Italy,40.71932379395907,-73.99730467208073,Harney & Sons,40.721451,-73.999394,Tea Room
1663,Little Italy,40.71932379395907,-73.99730467208073,Magic Jewelry,40.71783255368834,-74.00011970867772,Jewelry Store
1664,Little Italy,40.71932379395907,-73.99730467208073,Ruby's Café,40.722292,-73.996248,Australian Restaurant
1665,Little Italy,40.71932379395907,-73.99730467208073,Fay Da Bakery,40.71676493044495,-73.99787389276216,Bakery
1666,Little Italy,40.71932379395907,-73.99730467208073,Mian Tian Sing Hair Salon,40.716630177497784,-73.99732784630237,Salon / Barbershop
1667,Little Italy,40.71932379395907,-73.99730467208073,Ed's Lobster Bar,40.721989915270875,-73.99734249611029,Seafood Restaurant
1668,Little Italy,40.71932379395907,-73.99730467208073,Joe’s Steam Rice Roll,40.71885242984578,-74.00102459239547,Chinese Restaurant
1669,Little Italy,40.71932379395907,-73.99730467208073,Go Believe Bakery,40.71836557553882,-73.99449033875533,Bakery
1670,Little Italy,40.71932379395907,-73.99730467208073,Osteria Morini,40.72199,-73.99779,Italian Restaurant
1671,Little Italy,40.71932379395907,-73.99730467208073,Mulberry Fruitstand,40.716736049999994,-73.99883625000001,Food Stand
1672,Little Italy,40.71932379395907,-73.99730467208073,Bluestone Lane Cafe,40.720604,-73.994399,Café
1673,Little Italy,40.71932379395907,-73.99730467208073,Prince Tea House,40.718981,-73.994726,Tea Room
1674,Little Italy,40.71932379395907,-73.99730467208073,GoGreen Organic Spa,40.717014,-73.995847,Spa
1675,Little Italy,40.71932379395907,-73.99730467208073,Café Leon Dore,40.722157,-73.99606,Café
1676,Little Italy,40.71932379395907,-73.99730467208073,Elizabeth Street Garden,40.72213773713652,-73.99474431471144,Garden
1677,Little Italy,40.71932379395907,-73.99730467208073,MUJI 無印良品 (MUJI),40.72070927138853,-74.00101482868195,Miscellaneous Shop
1678,Little Italy,40.71932379395907,-73.99730467208073,Hotel 50 Bowery,40.7159364,-73.9967894,Hotel
1679,Little Italy,40.71932379395907,-73.99730467208073,McNally Jackson Store: Goods For The Study,40.722694313325015,-73.99598697945778,Paper / Office Supplies Store
1680,Little Italy,40.71932379395907,-73.99730467208073,CloudM Rooftop Bar,40.72061472889455,-73.99353724290425,Hotel Bar
1681,Little Italy,40.71932379395907,-73.99730467208073,Bowery Ballroom,40.72032836818677,-73.99333511789582,Rock Club
1682,Little Italy,40.71932379395907,-73.99730467208073,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,Italian Restaurant
1683,Little Italy,40.71932379395907,-73.99730467208073,Sacred Tattoo,40.719682883306085,-74.00175759058459,Tattoo Parlor
1684,Little Italy,40.71932379395907,-73.99730467208073,oo35mm.com,40.716604729318206,-73.99789000508754,Cosmetics Shop
1685,Little Italy,40.71932379395907,-73.99730467208073,Sapori Ditalia,40.717368,-73.998616,Italian Restaurant
1686,Little Italy,40.71932379395907,-73.99730467208073,MoMA Design Store,40.72273658211859,-73.99795434756109,Gift Shop
1687,Little Italy,40.71932379395907,-73.99730467208073,New Kam Man,40.71697342168782,-73.99830174004558,Supermarket
1688,Little Italy,40.71932379395907,-73.99730467208073,VMV Skin-Specialist Boutique,40.72246617347391,-73.99511678570589,Spa
1689,Little Italy,40.71932379395907,-73.99730467208073,Da Yu Hot Pot 大渝火锅,40.716735,-73.995752,Hotpot Restaurant
1690,Little Italy,40.71932379395907,-73.99730467208073,Wayla,40.7182908437571,-73.99258397519588,Thai Restaurant
1691,Little Italy,40.71932379395907,-73.99730467208073,Cocoron,40.720229518846686,-73.99296820163727,Japanese Restaurant
